date,url,year,house
1993-05-19,,1993,senate
1993-05-20,,1993,senate
1993-05-24,,1993,senate
1993-05-25,,1993,senate
1993-05-26,,1993,senate
1993-05-27,,1993,senate
1993-08-17,,1993,senate
1993-08-18,,1993,senate
1993-08-19,,1993,senate
1993-08-30,,1993,senate
1993-08-31,,1993,senate
1993-09-01,,1993,senate
1993-09-02,,1993,senate
1993-09-06,,1993,senate
1993-09-07,,1993,senate
1993-09-27,,1993,senate
1993-09-28,,1993,senate
1993-09-29,,1993,senate
1993-09-30,,1993,senate
1993-10-05,,1993,senate
1993-10-06,,1993,senate
1993-10-07,,1993,senate
1993-10-18,,1993,senate
1993-10-19,,1993,senate
1993-10-20,,1993,senate
1993-10-21,,1993,senate
1993-10-26,,1993,senate
1993-10-27,,1993,senate
1993-10-28,,1993,senate
1993-11-16,,1993,senate
1993-11-17,,1993,senate
1993-11-18,,1993,senate
1993-11-19,,1993,senate
1993-11-22,,1993,senate
1993-11-23,,1993,senate
1993-11-24,,1993,senate
1993-11-25,,1993,senate
1993-12-06,,1993,senate
1993-12-07,,1993,senate
1993-12-08,,1993,senate
1993-12-09,,1993,senate
1993-12-13,,1993,senate
1993-12-14,,1993,senate
1993-12-15,,1993,senate
1993-12-16,,1993,senate
1993-12-17,,1993,senate
1993-12-18,,1993,senate
1993-12-20,,1993,senate
1993-12-21,,1993,senate
1994-02-01,,1994,senate
1994-02-02,,1994,senate
1994-02-03,,1994,senate
1994-02-07,,1994,senate
1994-02-08,,1994,senate
1994-02-09,,1994,senate
1994-02-10,,1994,senate
1994-02-21,,1994,senate
1994-02-22,,1994,senate
1994-02-23,,1994,senate
1994-02-24,,1994,senate
1994-02-28,,1994,senate
1994-03-01,,1994,senate
1994-03-02,,1994,senate
1994-03-03,,1994,senate
1994-03-14,,1994,senate
1994-03-15,,1994,senate
1994-03-16,,1994,senate
1994-03-17,,1994,senate
1994-03-22,,1994,senate
1994-03-23,,1994,senate
1994-03-24,,1994,senate
1994-05-03,,1994,senate
1994-05-04,,1994,senate
1994-05-05,,1994,senate
1994-05-09,,1994,senate
1994-05-10,,1994,senate
1994-05-11,,1994,senate
1994-05-12,,1994,senate
1994-05-30,,1994,senate
1994-05-31,,1994,senate
1994-06-01,,1994,senate
1994-06-02,,1994,senate
1994-06-06,,1994,senate
1994-06-07,,1994,senate
1994-06-08,,1994,senate
1994-06-09,,1994,senate
1994-06-20,,1994,senate
1994-06-21,,1994,senate
1994-06-22,,1994,senate
1994-06-23,,1994,senate
1994-06-27,,1994,senate
1994-06-28,,1994,senate
1994-06-29,,1994,senate
1994-06-30,,1994,senate
1994-08-23,,1994,senate
1994-08-24,,1994,senate
1994-08-25,,1994,senate
1994-08-29,,1994,senate
1994-08-30,,1994,senate
1994-08-31,,1994,senate
1994-09-01,,1994,senate
1994-09-19,,1994,senate
1994-09-20,,1994,senate
1994-09-21,,1994,senate
1994-09-22,,1994,senate
1994-10-10,,1994,senate
1994-10-11,,1994,senate
1994-10-12,,1994,senate
1994-10-13,,1994,senate
1994-10-17,,1994,senate
1994-10-18,,1994,senate
1994-10-19,,1994,senate
1994-10-20,,1994,senate
1994-11-07,,1994,senate
1994-11-08,,1994,senate
1994-11-09,,1994,senate
1994-11-10,,1994,senate
1994-11-14,,1994,senate
1994-11-15,,1994,senate
1994-11-16,,1994,senate
1994-11-17,,1994,senate
1994-11-28,,1994,senate
1994-11-29,,1994,senate
1994-11-30,,1994,senate
1994-12-01,,1994,senate
1994-12-05,,1994,senate
1994-12-06,,1994,senate
1994-12-07,,1994,senate
1994-12-08,,1994,senate
1994-12-09,,1994,senate
1995-01-31,,1995,senate
1995-02-01,,1995,senate
1995-02-02,,1995,senate
1995-02-06,,1995,senate
1995-02-07,,1995,senate
1995-02-08,,1995,senate
1995-02-09,,1995,senate
1995-02-27,,1995,senate
1995-02-28,,1995,senate
1995-03-01,,1995,senate
1995-03-02,,1995,senate
1995-03-06,,1995,senate
1995-03-07,,1995,senate
1995-03-08,,1995,senate
1995-03-09,,1995,senate
1995-03-21,,1995,senate
1995-03-22,,1995,senate
1995-03-23,,1995,senate
1995-03-27,,1995,senate
1995-03-28,,1995,senate
1995-03-29,,1995,senate
1995-03-30,,1995,senate
1995-05-09,,1995,senate
1995-05-10,,1995,senate
1995-05-11,,1995,senate
1995-05-29,,1995,senate
1995-05-30,,1995,senate
1995-05-31,,1995,senate
1995-06-01,,1995,senate
1995-06-05,,1995,senate
1995-06-06,,1995,senate
1995-06-07,,1995,senate
1995-06-08,,1995,senate
1995-06-09,,1995,senate
1995-06-19,,1995,senate
1995-06-20,,1995,senate
1995-06-21,,1995,senate
1995-06-22,,1995,senate
1995-06-26,,1995,senate
1995-06-27,,1995,senate
1995-06-28,,1995,senate
1995-06-29,,1995,senate
1995-06-30,,1995,senate
1995-08-22,,1995,senate
1995-08-23,,1995,senate
1995-08-24,,1995,senate
1995-08-28,,1995,senate
1995-08-29,,1995,senate
1995-08-30,,1995,senate
1995-08-31,,1995,senate
1995-09-18,,1995,senate
1995-09-19,,1995,senate
1995-09-20,,1995,senate
1995-09-21,,1995,senate
1995-09-25,,1995,senate
1995-09-26,,1995,senate
1995-09-27,,1995,senate
1995-09-28,,1995,senate
1995-10-16,,1995,senate
1995-10-17,,1995,senate
1995-10-18,,1995,senate
1995-10-19,,1995,senate
1995-10-23,,1995,senate
1995-10-24,,1995,senate
1995-10-25,,1995,senate
1995-10-26,,1995,senate
1995-11-13,,1995,senate
1995-11-14,,1995,senate
1995-11-15,,1995,senate
1995-11-16,,1995,senate
1995-11-20,,1995,senate
1995-11-21,,1995,senate
1995-11-22,,1995,senate
1995-11-23,,1995,senate
1995-11-27,,1995,senate
1995-11-28,,1995,senate
1995-11-29,,1995,senate
1995-11-30,,1995,senate
1995-12-01,,1995,senate
1996-04-30,,1996,senate
1996-05-01,,1996,senate
1996-05-02,,1996,senate
1996-05-06,,1996,senate
1996-05-07,,1996,senate
1996-05-08,,1996,senate
1996-05-09,,1996,senate
1996-05-20,,1996,senate
1996-05-21,,1996,senate
1996-05-22,,1996,senate
1996-05-23,,1996,senate
1996-05-27,,1996,senate
1996-05-28,,1996,senate
1996-05-29,,1996,senate
1996-05-30,,1996,senate
1996-05-31,,1996,senate
1996-06-17,,1996,senate
1996-06-18,,1996,senate
1996-06-19,,1996,senate
1996-06-20,,1996,senate
1996-06-24,,1996,senate
1996-06-25,,1996,senate
1996-06-26,,1996,senate
1996-06-27,,1996,senate
1996-06-28,,1996,senate
1996-08-20,,1996,senate
1996-08-21,,1996,senate
1996-08-22,,1996,senate
1996-09-09,,1996,senate
1996-09-10,,1996,senate
1996-09-11,,1996,senate
1996-09-12,,1996,senate
1996-09-16,,1996,senate
1996-09-17,,1996,senate
1996-09-18,,1996,senate
1996-09-19,,1996,senate
1996-10-08,,1996,senate
1996-10-09,,1996,senate
1996-10-10,,1996,senate
1996-10-11,,1996,senate
1996-10-14,,1996,senate
1996-10-15,,1996,senate
1996-10-16,,1996,senate
1996-10-17,,1996,senate
1996-10-18,,1996,senate
1996-10-28,,1996,senate
1996-10-29,,1996,senate
1996-10-30,,1996,senate
1996-10-31,,1996,senate
1996-11-04,,1996,senate
1996-11-05,,1996,senate
1996-11-06,,1996,senate
1996-11-07,,1996,senate
1996-11-18,,1996,senate
1996-11-19,,1996,senate
1996-11-20,,1996,senate
1996-11-21,,1996,senate
1996-11-25,,1996,senate
1996-11-26,,1996,senate
1996-11-27,,1996,senate
1996-11-29,,1996,senate
1996-12-02,,1996,senate
1996-12-03,,1996,senate
1996-12-04,,1996,senate
1996-12-05,,1996,senate
1996-12-09,,1996,senate
1996-12-10,,1996,senate
1996-12-11,,1996,senate
1996-12-12,,1996,senate
1996-12-13,,1996,senate
1997-02-04,,1997,senate
1997-02-05,,1997,senate
1997-02-06,,1997,senate
1997-02-10,,1997,senate
1997-02-11,,1997,senate
1997-02-12,,1997,senate
1997-02-13,,1997,senate
1997-02-24,,1997,senate
1997-02-25,,1997,senate
1997-02-26,,1997,senate
1997-02-27,,1997,senate
1997-03-03,,1997,senate
1997-03-04,,1997,senate
1997-03-05,,1997,senate
1997-03-06,,1997,senate
1997-03-17,,1997,senate
1997-03-18,,1997,senate
1997-03-19,,1997,senate
1997-03-20,,1997,senate
1997-03-21,,1997,senate
1997-03-24,,1997,senate
1997-03-25,,1997,senate
1997-03-26,,1997,senate
1997-05-06,,1997,senate
1997-05-07,,1997,senate
1997-05-12,,1997,senate
1997-05-13,,1997,senate
1997-05-14,,1997,senate
1997-05-15,,1997,senate
1997-05-26,,1997,senate
1997-05-27,,1997,senate
1997-05-28,,1997,senate
1997-05-29,,1997,senate
1997-05-30,,1997,senate
1997-06-16,,1997,senate
1997-06-17,,1997,senate
1997-06-18,,1997,senate
1997-06-19,,1997,senate
1997-06-20,,1997,senate
1997-06-23,,1997,senate
1997-06-24,,1997,senate
1997-06-25,,1997,senate
1997-06-26,,1997,senate
1997-06-27,,1997,senate
1997-08-25,,1997,senate
1997-08-26,,1997,senate
1997-08-27,,1997,senate
1997-08-28,,1997,senate
1997-09-01,,1997,senate
1997-09-02,,1997,senate
1997-09-03,,1997,senate
1997-09-04,,1997,senate
1997-09-22,,1997,senate
1997-09-23,,1997,senate
1997-09-24,,1997,senate
1997-09-25,,1997,senate
1997-09-29,,1997,senate
1997-09-30,,1997,senate
1997-10-01,,1997,senate
1997-10-02,,1997,senate
1997-10-20,,1997,senate
1997-10-21,,1997,senate
1997-10-22,,1997,senate
1997-10-23,,1997,senate
1997-10-27,,1997,senate
1997-10-28,,1997,senate
1997-10-29,,1997,senate
1997-10-30,,1997,senate
1997-11-10,,1997,senate
1997-11-11,,1997,senate
1997-11-17,,1997,senate
1997-11-18,,1997,senate
1997-11-19,,1997,senate
1997-11-24,,1997,senate
1997-11-25,,1997,senate
1997-11-26,,1997,senate
1997-11-27,,1997,senate
1997-11-28,,1997,senate
1997-12-01,,1997,senate
1997-12-02,,1997,senate
1997-12-03,,1997,senate
1997-12-04,,1997,senate
1997-12-05,,1997,senate
1998-03-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-02/toc_unixml/senate%201998-03-02.xml;fileType=text%2Fxml,1998,senate
1998-03-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-03/toc_unixml/senate%201998-03-03.xml;fileType=text%2Fxml,1998,senate
1998-03-04,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-04/toc_unixml/senate%201998-03-04.xml;fileType=text%2Fxml,1998,senate
1998-03-05,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-05/toc_unixml/senate%201998-03-05.xml;fileType=text%2Fxml,1998,senate
1998-03-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-09/toc_unixml/senate%201998-03-09.xml;fileType=text%2Fxml,1998,senate
1998-03-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-10/toc_unixml/senate%201998-03-10.xml;fileType=text%2Fxml,1998,senate
1998-03-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-11/toc_unixml/senate%201998-03-11.xml;fileType=text%2Fxml,1998,senate
1998-03-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-12/toc_unixml/senate%201998-03-12.xml;fileType=text%2Fxml,1998,senate
1998-03-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-23/toc_unixml/senate%201998-03-23.xml;fileType=text%2Fxml,1998,senate
1998-03-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-24/toc_unixml/senate%201998-03-24.xml;fileType=text%2Fxml,1998,senate
1998-03-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-25/toc_unixml/senate%201998-03-25.xml;fileType=text%2Fxml,1998,senate
1998-03-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-26/toc_unixml/senate%201998-03-26.xml;fileType=text%2Fxml,1998,senate
1998-03-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-30/toc_unixml/senate%201998-03-30.xml;fileType=text%2Fxml,1998,senate
1998-03-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-03-31/toc_unixml/senate%201998-03-31.xml;fileType=text%2Fxml,1998,senate
1998-04-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-04-01/toc_unixml/senate%201998-04-01.xml;fileType=text%2Fxml,1998,senate
1998-04-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-04-02/toc_unixml/senate%201998-04-02.xml;fileType=text%2Fxml,1998,senate
1998-04-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-04-03/toc_unixml/senate%201998-04-03.xml;fileType=text%2Fxml,1998,senate
1998-04-06,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-04-06/toc_unixml/senate%201998-04-06.xml;fileType=text%2Fxml,1998,senate
1998-04-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-04-07/toc_unixml/senate%201998-04-07.xml;fileType=text%2Fxml,1998,senate
1998-04-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-04-08/toc_unixml/senate%201998-04-08.xml;fileType=text%2Fxml,1998,senate
1998-05-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-12/toc_unixml/senate%201998-05-12.xml;fileType=text%2Fxml,1998,senate
1998-05-13,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-13/toc_unixml/senate%201998-05-13.xml;fileType=text%2Fxml,1998,senate
1998-05-14,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-14/toc_unixml/senate%201998-05-14.xml;fileType=text%2Fxml,1998,senate
1998-05-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-25/toc_unixml/senate%201998-05-25.xml;fileType=text%2Fxml,1998,senate
1998-05-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-26/toc_unixml/senate%201998-05-26.xml;fileType=text%2Fxml,1998,senate
1998-05-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-27/toc_unixml/senate%201998-05-27.xml;fileType=text%2Fxml,1998,senate
1998-05-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-28/toc_unixml/senate%201998-05-28.xml;fileType=text%2Fxml,1998,senate
1998-05-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-05-29/toc_unixml/senate%201998-05-29.xml;fileType=text%2Fxml,1998,senate
1998-06-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-22/toc_unixml/senate%201998-06-22.xml;fileType=text%2Fxml,1998,senate
1998-06-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-23/toc_unixml/senate%201998-06-23.xml;fileType=text%2Fxml,1998,senate
1998-06-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-24/toc_unixml/senate%201998-06-24.xml;fileType=text%2Fxml,1998,senate
1998-06-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-25/toc_unixml/senate%201998-06-25.xml;fileType=text%2Fxml,1998,senate
1998-06-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-26/toc_unixml/senate%201998-06-26.xml;fileType=text%2Fxml,1998,senate
1998-06-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-29/toc_unixml/senate%201998-06-29.xml;fileType=text%2Fxml,1998,senate
1998-06-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-06-30/toc_unixml/senate%201998-06-30.xml;fileType=text%2Fxml,1998,senate
1998-07-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-01/toc_unixml/senate%201998-07-01.xml;fileType=text%2Fxml,1998,senate
1998-07-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-02/toc_unixml/senate%201998-07-02.xml;fileType=text%2Fxml,1998,senate
1998-07-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-03/toc_unixml/senate%201998-07-03.xml;fileType=text%2Fxml,1998,senate
1998-07-06,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-06/toc_unixml/senate%201998-07-06.xml;fileType=text%2Fxml,1998,senate
1998-07-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-07/toc_unixml/senate%201998-07-07.xml;fileType=text%2Fxml,1998,senate
1998-07-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-08/toc_unixml/senate%201998-07-08.xml;fileType=text%2Fxml,1998,senate
1998-07-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-09/toc_unixml/senate%201998-07-09.xml;fileType=text%2Fxml,1998,senate
1998-07-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-10/toc_unixml/senate%201998-07-10.xml;fileType=text%2Fxml,1998,senate
1998-07-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-07-11/toc_unixml/senate%201998-07-11.xml;fileType=text%2Fxml,1998,senate
1998-11-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-10/toc_unixml/senate%201998-11-10.xml;fileType=text%2Fxml,1998,senate
1998-11-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-11/toc_unixml/senate%201998-11-11.xml;fileType=text%2Fxml,1998,senate
1998-11-12,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-12/toc_unixml/senate%201998-11-12.xml;fileType=text%2Fxml,1998,senate
1998-11-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-23/toc_unixml/senate%201998-11-23.xml;fileType=text%2Fxml,1998,senate
1998-11-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-24/toc_unixml/senate%201998-11-24.xml;fileType=text%2Fxml,1998,senate
1998-11-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-25/toc_unixml/senate%201998-11-25.xml;fileType=text%2Fxml,1998,senate
1998-11-26,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-26/toc_unixml/senate%201998-11-26.xml;fileType=text%2Fxml,1998,senate
1998-11-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-11-30/toc_unixml/senate%201998-11-30.xml;fileType=text%2Fxml,1998,senate
1998-12-01,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-01/toc_unixml/senate%201998-12-01.xml;fileType=text%2Fxml,1998,senate
1998-12-02,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-02/toc_unixml/senate%201998-12-02.xml;fileType=text%2Fxml,1998,senate
1998-12-03,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-03/toc_unixml/senate%201998-12-03.xml;fileType=text%2Fxml,1998,senate
1998-12-07,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-07/toc_unixml/senate%201998-12-07.xml;fileType=text%2Fxml,1998,senate
1998-12-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-08/toc_unixml/senate%201998-12-08.xml;fileType=text%2Fxml,1998,senate
1998-12-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-09/toc_unixml/senate%201998-12-09.xml;fileType=text%2Fxml,1998,senate
1998-12-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1998-12-10/toc_unixml/senate%201998-12-10.xml;fileType=text%2Fxml,1998,senate
1999-02-15,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-02-15/toc_unixml/senate%201999-02-15.xml;fileType=text%2Fxml,1999,senate
1999-02-16,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-02-16/toc_unixml/senate%201999-02-16.xml;fileType=text%2Fxml,1999,senate
1999-02-17,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-02-17/toc_unixml/senate%201999-02-17.xml;fileType=text%2Fxml,1999,senate
1999-02-18,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-02-18/toc_unixml/senate%201999-02-18.xml;fileType=text%2Fxml,1999,senate
1999-03-08,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-08/toc_unixml/senate%201999-03-08.xml;fileType=text%2Fxml,1999,senate
1999-03-09,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-09/toc_unixml/senate%201999-03-09.xml;fileType=text%2Fxml,1999,senate
1999-03-10,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-10/toc_unixml/senate%201999-03-10.xml;fileType=text%2Fxml,1999,senate
1999-03-11,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-11/toc_unixml/senate%201999-03-11.xml;fileType=text%2Fxml,1999,senate
1999-03-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-22/toc_unixml/senate%201999-03-22.xml;fileType=text%2Fxml,1999,senate
1999-03-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-23/toc_unixml/senate%201999-03-23.xml;fileType=text%2Fxml,1999,senate
1999-03-24,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-24/toc_unixml/senate%201999-03-24.xml;fileType=text%2Fxml,1999,senate
1999-03-25,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-25/toc_unixml/senate%201999-03-25.xml;fileType=text%2Fxml,1999,senate
1999-03-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-29/toc_unixml/senate%201999-03-29.xml;fileType=text%2Fxml,1999,senate
1999-03-30,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-30/toc_unixml/senate%201999-03-30.xml;fileType=text%2Fxml,1999,senate
1999-03-31,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-03-31/toc_unixml/senate%201999-03-31.xml;fileType=text%2Fxml,1999,senate
1999-04-19,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-19/toc_unixml/senate%201999-04-19.xml;fileType=text%2Fxml,1999,senate
1999-04-20,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-20/toc_unixml/senate%201999-04-20.xml;fileType=text%2Fxml,1999,senate
1999-04-21,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-21/toc_unixml/senate%201999-04-21.xml;fileType=text%2Fxml,1999,senate
1999-04-22,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-22/toc_unixml/senate%201999-04-22.xml;fileType=text%2Fxml,1999,senate
1999-04-23,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-23/toc_unixml/senate%201999-04-23.xml;fileType=text%2Fxml,1999,senate
1999-04-27,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-27/toc_unixml/senate%201999-04-27.xml;fileType=text%2Fxml,1999,senate
1999-04-28,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-28/toc_unixml/senate%201999-04-28.xml;fileType=text%2Fxml,1999,senate
1999-04-29,https://parlinfo.aph.gov.au/parlInfo/download/chamber/hansards/1999-04-29/toc_unixml/senate%201999-04-29.xml;fileType=text%2Fxml,1999,senate
